iso_code,year,gdp_constant_usd,life_expectancy,population,co2,co2_per_capita,energy_per_capita,primary_energy_consumption
AUT,2012,372786509411.403,80.9365853658537,8429991.0,67.274,7.979,49160.137,414.402
AUT,2013,371851835129.742,81.1365853658537,8479823.0,67.767,7.99,48452.184,410.852
AUT,2014,374662287024.534,81.490243902439,8546356.0,64.166,7.507,46207.137,394.889
AUT,2015,379546097300.633,81.190243902439,8642699.0,66.357,7.677,45864.832,396.383
AUT,2016,387581921834.297,81.6414634146342,8736668.0,67.217,7.693,46889.66,409.651
AUT,2017,396388751744.592,81.6439024390244,8797566.0,69.598,7.91,47464.48,417.569
AUT,2018,406235924915.185,81.6926829268293,8840521.0,66.562,7.528,46196.625,408.402
AUT,2019,413365268699.049,81.8951219512195,8879920.0,67.946,7.651,48194.07,427.96
AUT,2020,387247796560.501,81.1926829268293,8916864.0,62.176,6.969,44920.742,400.144
AUT,2021,406312360757.929,81.190243902439,8955797.0,65.757,7.333,45508.77,406.033
AUT,2022,427972725600.496,81.2951219512195,9041851.0,61.489,6.783,42481.578,379.769
AUT,2023,424607814488.72,81.7926829268293,9131761.0,58.578,6.416,42952.613,384.811
AZE,1990,20567069388.6795,62.75,7175200.0,51.318,7.097,35077.656,260.551
AZE,1991,20423099866.8225,62.544,7271300.0,50.047,6.842,33210.719,250.351
AZE,1992,15807479230.2505,60.773,7382050.0,56.174,7.585,28049.744,214.394
AZE,1993,12155951730.5819,61.426,7494800.0,48.406,6.451,24028.104,185.98
AZE,1994,9761229088.93276,60.277,7596550.0,41.945,5.513,21844.428,170.865
AZE,1995,8609404143.53992,61.931,7684850.0,33.309,4.315,20362.68,160.648
AZE,1996,8721326346.14884,62.66,7763000.0,31.242,3.99,16573.02,131.741
AZE,1997,9227163287.12935,62.953,7838250.0,29.843,3.76,15769.196,126.155
AZE,1998,10149879579.9982,63.75,7913000.0,31.785,3.96,15749.731,126.645
AZE,1999,10900970800.8244,64.733,7982750.0,28.822,3.558,15596.4,126.353
AZE,2000,12110978466.342,65.377,8048600.0,29.765,3.641,16123.289,132.055
AZE,2001,13309965318.2008,66.043,8111200.0,28.415,3.444,15361.87,127.227
AZE,2002,14566281800.0274,66.769,8171950.0,28.57,3.431,15003.191,125.609
AZE,2003,16053251457.6915,67.036,8234100.0,30.488,3.629,16075.374,136.035
AZE,2004,17538787529.6067,67.488,8306500.0,32.253,3.799,17986.783,153.898
AZE,2005,22442902288.4162,67.71,8391850.0,34.194,3.977,19273.648,166.837
AZE,2006,30178120036.5547,68.489,8484550.0,34.522,3.963,18724.746,164.092
AZE,2007,37862439845.1581,68.659,8581300.0,30.037,3.402,17015.564,151.071
AZE,2008,41872616483.1256,69.355,8763400.0,33.037,3.694,16796.51,151.163
AZE,2009,45795872374.3607,69.874,8947243.0,29.103,3.217,14273.418,130.168
AZE,2010,47988959988.6111,70.309,9054332.0,27.549,3.012,13904.573,128.439
AZE,2011,47234094919.1645,70.565,9173082.0,30.21,3.264,15572.064,145.739
AZE,2012,48274633178.2711,71.08,9295784.0,32.773,3.495,15823.058,150.091
AZE,2013,51095520771.413,71.485,9416801.0,33.555,3.53,16039.534,154.212
AZE,2014,52524961505.7785,71.93,9535079.0,34.348,3.566,16140.756,157.241
AZE,2015,53076235354.746,72.349,9649341.0,34.683,3.556,17420.43,171.826
AZE,2016,51450192645.6866,72.568,9757812.0,34.727,3.519,17059.744,170.192
AZE,2017,51529227685.0867,72.694,9854033.0,34.699,3.481,16576.758,166.954
AZE,2018,52302373078.674,73.016,9939771.0,34.569,3.443,17352.01,176.167
AZE,2019,53599371924.6281,73.29,10024283.0,37.746,3.733,18166.221,185.891
AZE,2020,51348755387.0791,70.312,10093121.0,36.233,3.559,17980.494,184.929
AZE,2021,54232727563.5559,70.999,10137750.0,38.293,3.742,19155.395,197.549
AZE,2022,56789627303.7604,74.125,10141756.0,40.391,3.923,20301.668,210.286
AZE,2023,57558830022.9022,74.429,10153958.0,43.937,4.258,21881.906,227.849
BDI,1990,2085340574.06338,45.184,5587052.0,0.209,0.037,290.107,1.591
BDI,1991,2189541631.93147,44.66,5703857.0,0.238,0.042,320.632,1.794
BDI,1992,2211655966.74626,44.469,5858407.0,0.216,0.037,288.59,1.657
BDI,1993,2073648634.39054,37.221,5676843.0,0.227,0.04,334.374,1.858
BDI,1994,1994227891.77222,44.515,5713854.0,0.234,0.041,348.38,1.946
BDI,1995,1836285042.66912,44.589,6066316.0,0.238,0.039,316.683,1.879
BDI,1996,1689382239.2934,44.807,6070506.0,0.242,0.04,330.023,1.957
BDI,1997,1662521061.74171,45.721,6070042.0,0.249,0.041,330.469,1.958
BDI,1998,1741490812.09292,46.678,6187108.0,0.249,0.04,328.155,1.981
BDI,1999,1723901754.95176,47.627,6337155.0,0.253,0.04,315.766,1.951
BDI,2000,1709130260.41104,47.617,6470194.0,0.271,0.042,261.958,1.652
BDI,2001,1744266681.79557,48.509,6634365.0,0.205,0.031,217.609,1.407
BDI,2002,1821825838.40298,49.924,6824132.0,0.213,0.031,200.193,1.331
BDI,2003,1799531646.23167,50.997,7043154.0,0.172,0.024,157.229,1.079
BDI,2004,1886514847.43907,52.217,7310656.0,0.202,0.028,174.654,1.244
BDI,2005,1903493481.08303,53.053,7587299.0,0.165,0.022,145.987,1.079
BDI,2006,2006544947.16489,53.962,7865547.0,0.187,0.024,163.211,1.25
BDI,2007,2075660260.38688,54.832,8161874.0,0.187,0.023,246.2,1.956
BDI,2008,2177549065.459,55.581,8505637.0,0.198,0.023,155.427,1.287
BDI,2009,2260014499.81439,56.422,8947646.0,0.213,0.024,149.196,1.299
BDI,2010,2375133693.99181,57.088,9376444.0,0.33,0.035,199.676,1.822
BDI,2011,2470719237.95292,57.804,9717978.0,0.414,0.043,226.621,2.143
BDI,2012,2579999920.33893,58.501,10071028.0,0.392,0.039,205.988,2.018
BDI,2013,2707037177.57679,59.179,10439341.0,0.44,0.042,216.881,2.201
BDI,2014,2821948416.12645,59.764,10799785.0,0.348,0.032,196.128,2.058
BDI,2015,2810532912.49975,60.107,11047580.0,0.355,0.032,193.754,2.078
BDI,2016,2900474875.87058,60.789,11239451.0,0.429,0.038,208.43,2.273
BDI,2017,3011616941.94606,61.345,11506762.0,0.513,0.045,246.9,2.754
BDI,2018,3172504889.35261,61.806,11859446.0,0.645,0.054,290.769,3.342
BDI,2019,3313977733.08389,62.18,12255336.0,0.689,0.056,309.341,3.673
BDI,2020,3324133212.69452,62.569,12617036.0,0.739,0.059,289.066,3.532
BDI,2021,3431737891.18244,62.101,12965481.0,0.775,0.06,293.889,3.689
BDI,2022,3511275322.23022,62.882,13321097.0,0.707,0.053,293.889,3.689
BDI,2023,3625559222.01905,63.651,13689450.0,0.71,0.052,293.889,3.689
BEL,1990,295130312078.184,76.0519512195122,9967379.0,120.297,12.077,62387.531,621.353
BEL,1991,300540270315.165,76.1921951219512,10004486.0,123.367,12.338,64371.195,642.88
BEL,1992,305140504242.68,76.3512195121951,10045158.0,122.492,12.193,64045.539,641.509
BEL,1993,302205439885.582,76.3453658536585,10084475.0,121.427,12.04,62843.426,631.183
BEL,1994,311957523163.918,76.6917073170732,10115603.0,124.8,12.337,65934.656,663.908
BEL,1995,319396952810.439,76.8407317073171,10136811.0,125.939,12.423,66578.133,672.12
BEL,1996,323617566812.874,77.1873170731707,10156637.0,129.481,12.748,70519.133,713.881
BEL,1997,335894554716.996,77.3707317073171,10181245.0,123.993,12.178,71026.164,721.262
BEL,1998,342484242936.573,77.4731707317073,10203008.0,130.225,12.763,72177.797,735.386
BEL,1999,354617493817.972,77.619512195122,10226419.0,124.683,12.192,71412.859,730.141
BEL,2000,367797580320.048,77.7219512195122,10251250.0,126.723,12.361,72420.406,743.348
BEL,2001,371841895842.954,77.9731707317073,10286570.0,126.067,12.255,71475.5,736.859
BEL,2002,378188843981.109,78.0756097560976,10332785.0,126.864,12.278,70828.992,733.474
BEL,2003,382114274683.528,78.1292682926829,10376133.0,128.249,12.36,73221.562,761.691
BEL,2004,395760365336.901,78.8780487804878,10421137.0,128.782,12.358,73126.234,764.62
BEL,2005,404948883847.345,78.9804878048781,10478617.0,125.64,11.99,71894.961,756.118
BEL,2006,415284559725.448,79.380487804878,10547958.0,123.884,11.744,71647.289,758.241
BEL,2007,430554259966.472,79.7829268292683,10625700.0,120.481,11.339,71662.344,763.469
BEL,2008,432478429044.827,79.6804878048781,10709973.0,120.18,11.222,72317.906,775.734
BEL,2009,424233482718.834,80.0341463414634,10796493.0,107.78,9.968,66274.0,715.849
BEL,2010,435731531598.616,80.1829268292683,10895586.0,114.49,10.468,70300.141,764.721
BEL,2011,444146182962.729,80.5853658536585,11038264.0,105.098,9.521,65134.078,713.592
BEL,2012,445104666468.521,80.3853658536585,11106932.0,102.435,9.222,62090.016,684.924
BEL,2013,446464436962.24,80.5878048780488,11159407.0,102.762,9.208,63218.379,701.93
BEL,2014,454346946885.841,81.2878048780488,11209057.0,97.034,8.656,58234.559,650.872
BEL,2015,461044767544.531,80.9926829268293,11274196.0,101.275,8.982,58448.711,657.449
BEL,2016,466547349432.055,81.4390243902439,11331422.0,99.742,8.801,62694.617,709.505
BEL,2017,473426439010.72,81.4926829268293,11375158.0,99.192,8.719,62897.684,716.058
BEL,2018,482317238282.145,81.5951219512195,11427054.0,100.159,8.764,62385.402,714.225
BEL,2019,494099718080.569,81.9951219512195,11488980.0,99.684,8.675,64152.695,738.434
BEL,2020,470417598101.755,80.6951219512195,11538604.0,91.228,7.905,57431.945,664.012
BEL,2021,499839663858.827,81.790243902439,11586195.0,94.886,8.2,63587.875,738.345
BEL,2022,519614510458.488,81.7487804878049,11680210.0,89.002,7.645,59582.27,694.486
BEL,2023,528521336864.414,82.4,11779946.0,83.368,7.118,54942.238,642.063
BEN,1990,3958255490.40473,53.02,5281479.0,0.579,0.11,498.065,2.557
BEN,1991,4125523427.98874,53.441,5446932.0,0.62,0.114,564.573,2.988
BEN,1992,4247544481.09719,54.137,5617844.0,0.671,0.119,608.354,3.32
BEN,1993,4495438486.40154,54.612,5872706.0,0.807,0.137,639.831,3.651
BEN,1994,4586264345.70312,54.988,6096506.0,0.912,0.15,644.885,3.82
BEN,1995,4863513136.03406,55.366,6226773.0,0.956,0.154,681.846,4.123
BEN,1996,5073825257.93663,55.648,6391858.0,1.184,0.185,725.445,4.501
BEN,1997,5364793325.18214,55.986,6583365.0,1.224,0.186,762.258,4.869
BEN,1998,5577293439.98873,56.154,6789489.0,1.114,0.164,797.12,5.248
BEN,1999,5875201745.41607,56.336,7002818.0,1.462,0.209,379.54,2.577
BEN,2000,6219354272.65514,56.594,7221619.0,1.473,0.204,980.964,6.865
BEN,2001,6551040876.0552,56.654,7445596.0,1.689,0.227,1083.346,7.813
BEN,2002,6855207726.28555,56.851,7675426.0,2.11,0.275,1204.546,8.952
BEN,2003,7091272067.48876,57.092,7913070.0,2.394,0.303,1357.004,10.394
BEN,2004,7405393050.93385,57.346,8159094.0,2.594,0.318,1388.154,10.959
BEN,2005,7532259620.47862,57.738,8426144.0,2.49,0.295,1262.393,10.288
BEN,2006,7829312267.7691,57.966,8693242.0,3.351,0.385,1672.019,14.049
BEN,2007,8298002249.61043,58.249,8953969.0,3.931,0.439,1918.382,16.59
BEN,2008,8704320326.21926,58.099,9228466.0,3.919,0.425,1904.89,16.966
BEN,2009,8906198943.30981,58.258,9509423.0,4.225,0.444,2054.215,18.842
BEN,2010,9094481753.64081,58.387,9797484.0,4.679,0.478,2287.769,21.61
BEN,2011,9364019722.08608,58.462,10093623.0,4.48,0.444,2071.188,20.145
BEN,2012,9814543622.24071,58.559,10397657.0,4.403,0.423,1909.264,19.12
BEN,2013,10520350021.8969,58.863,10708834.0,4.566,0.426,1889.734,19.481
BEN,2014,11189200116.267,59.008,11030004.0,4.796,0.435,1940.265,20.596
BEN,2015,11388160996.7738,59.123,11360681.0,5.333,0.469,2083.499,22.778
BEN,2016,11768488383.3269,59.283,11697842.0,5.336,0.456,2467.009,27.779
BEN,2017,12435945492.7429,59.528,12039780.0,5.581,0.464,2540.225,29.458
BEN,2018,13268812302.6618,59.71,12383347.0,5.669,0.458,2736.8,32.679
BEN,2019,14179807374.6843,59.888,12726755.0,5.262,0.413,2416.162,29.696
BEN,2020,14725558723.2985,60.154,13070169.0,5.518,0.422,2518.621,31.843
BEN,2021,15779238957.3117,59.61,13413417.0,5.759,0.429,2484.818,32.295
BEN,2022,16765906414.7949,60.475,13759501.0,5.792,0.421,2484.818,32.295
BEN,2023,17831007125.9788,60.774,14111034.0,5.592,0.396,2484.818,32.295
BFA,1990,3042310107.50399,49.315,9159356.0,0.59,0.064,223.287,2.039
BFA,1991,3318247161.44233,49.33,9394632.0,0.638,0.068,251.878,2.359
BFA,1992,3325969079.69165,49.378,9629275.0,0.63,0.065,248.543,2.386
BFA,1993,3441093672.50713,49.412,9871713.0,0.634,0.064,269.014,2.647
BFA,1994,3486344304.54047,49.469,10123798.0,0.66,0.065,292.533,2.952
BFA,1995,3685636779.12882,49.554,10386722.0,0.661,0.064,291.543,3.018
BFA,1996,4091600230.31209,49.693,10655942.0,0.723,0.068,302.278,3.211
BFA,1997,4350059854.87114,49.56,10934223.0,0.76,0.07,465.069,5.068
BFA,1998,4667950033.01846,50.163,11240664.0,0.852,0.076,406.449,4.553
BFA,1999,5013156038.3976,50.463,11574928.0,1.044,0.09,406.483,4.688
BFA,2000,5107828181.20084,50.808,11925546.0,0.934,0.078,358.424,4.259
BFA,2001,5445629583.60137,51.188,12295001.0,1.061,0.086,386.415,4.733
BFA,2002,5682675869.68484,51.447,12680897.0,1.071,0.084,392.564,4.959
BFA,2003,6126066307.13183,51.959,13082532.0,1.188,0.091,421.103,5.487
BFA,2004,6400419254.55947,52.6,13500533.0,1.104,0.082,367.588,4.943
BFA,2005,6954815456.4763,53.271,13932123.0,1.111,0.08,378.259,5.249
BFA,2006,7389711520.7284,53.784,14373707.0,1.214,0.084,361.505,5.175
BFA,2007,7693530569.65392,54.377,14816307.0,1.62,0.109,496.81,7.331
BFA,2008,8139754707.2893,55.199,15258093.0,1.818,0.119,526.817,8.007
BFA,2009,8380850241.73524,55.791,15710066.0,1.836,0.117,480.64,7.522
BFA,2010,9088720451.70527,56.343,16176498.0,1.985,0.123,509.41,8.21
BFA,2011,9690626654.34607,57.001,16661908.0,2.149,0.129,563.346,9.353
BFA,2012,10315931043.8746,57.457,17172287.0,2.615,0.152,644.375,11.028
BFA,2013,10913490102.1529,57.903,17695409.0,2.809,0.159,749.678,13.222
BFA,2014,11385699970.03,58.331,18229461.0,2.864,0.157,677.646,12.313
BFA,2015,11832159315.6298,58.778,18777487.0,3.744,0.199,836.03,15.649
BFA,2016,12537116611.6541,59.173,19334856.0,3.985,0.206,780.077,15.036
BFA,2017,13314855313.1302,59.578,19894407.0,4.622,0.232,878.578,17.427
BFA,2018,14194244128.6065,59.972,20438288.0,5.226,0.256,950.387,19.381
BFA,2019,15030172259.3791,60.184,20961952.0,5.621,0.268,946.957,19.84
BFA,2020,15332394848.5201,60.454,21478690.0,5.377,0.25,878.982,18.918
BFA,2021,16396850182.5889,60.046,21995243.0,6.289,0.286,904.726,19.995
BFA,2022,16663583086.9504,60.7,22509038.0,6.374,0.283,904.726,19.995
BFA,2023,17163536264.1285,61.092,23025776.0,6.187,0.269,904.726,19.995
BGD,1990,52852405164.9835,55.822,111633717.0,14.082,0.126,689.296,73.856
BGD,1991,54694431891.2081,53.781,113787109.0,14.753,0.13,652.259,71.255
BGD,1992,57671277832.2235,56.592,115952192.0,15.391,0.133,698.383,77.711
BGD,1993,60388495684.6196,57.073,118132360.0,16.074,0.136,753.277,85.436
BGD,1994,62737684522.6707,57.64,120343179.0,17.553,0.146,784.415,90.69
BGD,1995,65950655693.3725,58.244,122600370.0,21.056,0.172,909.293,107.109
BGD,1996,68933550573.3629,58.94,124862179.0,21.507,0.172,935.981,112.202
BGD,1997,72028595646.2459,59.671,127198069.0,23.144,0.182,966.007,117.891
BGD,1998,75757535399.2044,60.429,129622332.0,23.216,0.179,1009.72,125.559
BGD,1999,79295530763.5123,61.244,132108065.0,25.093,0.19,1001.819,126.985
BGD,2000,83492876905.7611,62.049,134544304.0,26.539,0.197,1053.621,136.121
BGD,2001,87732050538.1162,62.836,136805810.0,31.064,0.227,1181.624,155.585
BGD,2002,91094928770.2862,63.591,138933658.0,32.007,0.23,1163.138,156.023
BGD,2003,95412434316.9993,64.288,140970351.0,33.496,0.238,1208.146,164.916
BGD,2004,100411600213.555,64.912,142902856.0,35.982,0.252,1263.547,175.367
BGD,2005,106974447115.636,65.509,144715786.0,37.717,0.261,1349.293,190.132
BGD,2006,114111680586.242,66.048,146405973.0,41.726,0.285,1442.489,205.741
BGD,2007,122166366935.51,66.458,147989278.0,42.675,0.288,1467.894,211.576
BGD,2008,129513195397.247,67.047,149474264.0,45.341,0.303,1531.924,222.774
BGD,2009,136047297736.462,67.527,150873714.0,49.188,0.326,1671.756,245.258
BGD,2010,143627564998.204,68.009,152201981.0,54.036,0.355,1691.533,251.009
BGD,2011,152912195327.661,68.499,153591076.0,55.593,0.362,1807.593,271.52
BGD,2012,162884301114.117,68.989,155070101.0,59.704,0.385,1939.322,294.953
BGD,2013,172679520662.469,69.487,156532141.0,64.763,0.414,1989.617,306.461
BGD,2014,183145728910.398,70.016,157964929.0,67.552,0.428,2041.658,318.42
BGD,2015,195146608978.131,70.543,159383179.0,76.949,0.483,2439.447,385.018
BGD,2016,209028320490.615,71.075,160811932.0,81.762,0.508,2419.747,386.638
BGD,2017,222803809377.443,71.606,162186147.0,86.53,0.534,2489.824,402.839
BGD,2018,239111739541.452,72.122,163523103.0,86.611,0.53,2628.243,430.201
BGD,2019,257958323968.613,72.625,164913055.0,94.808,0.575,2914.894,482.462
BGD,2020,266852772253.895,71.421,166298024.0,95.454,0.574,2731.388,457.292
BGD,2021,285368829855.224,71.103,167658854.0,107.621,0.642,2907.366,492.381
BGD,2022,305629528154.311,74.265,169384897.0,113.863,0.672,3025.794,517.975
BGD,2023,323279976841.364,74.672,171466990.0,113.427,0.662,2940.021,508.489
BGR,1990,38582785204.3142,71.6414634146342,8718289.0,76.741,8.698,37000.043,324.408
BGR,1991,35324331946.0027,71.5609756097561,8632367.0,61.623,7.087,30108.699,262.598
BGR,1992,32755409471.907,71.4943902439024,8540164.0,57.456,6.713,28504.32,247.091
BGR,1993,32270559030.2831,71.3468292682927,8472313.0,58.492,6.909,30610.23,263.601
BGR,1994,32857241445.8588,71.2087804878049,8443591.0,56.46,6.708,29659.102,253.54
BGR,1995,33809161451.1369,71.0534146341463,8406067.0,57.998,6.94,32162.408,272.66
BGR,1996,35569061221.1998,70.8973170731707,8362826.0,58.541,7.06,32364.475,271.906
BGR,1997,30548352778.3154,70.3512195121951,8312068.0,55.891,6.802,30910.658,257.145
BGR,1998,31705866815.773,71.0609756097561,8256786.0,53.212,6.539,30025.781,247.26
BGR,1999,29043813399.5103,71.4121951219512,8210624.0,46.471,5.76,26617.078,217.257
BGR,2000,30376118589.1044,71.6634146341463,8170172.0,45.592,5.699,26844.336,217.377
BGR,2001,31537611343.1357,71.7682926829268,8009142.0,49.117,6.195,27949.117,224.567
BGR,2002,33389478145.9504,71.8658536585366,7837161.0,46.235,5.881,27315.826,217.838
BGR,2003,35138136419.3122,72.0658536585366,7775327.0,50.587,6.482,28461.709,225.353
BGR,2004,37425778712.9317,72.5634146341463,7716860.0,49.624,6.404,27705.828,217.915
BGR,2005,40066672175.5903,72.5609756097561,7658972.0,50.685,6.587,30208.428,236.086
BGR,2006,42792243384.3764,72.6121951219512,7601022.0,51.922,6.796,30994.041,240.701
BGR,2007,45639805260.6518,72.6634146341463,7545338.0,55.751,7.348,30138.438,232.64
BGR,2008,48437323784.9572,72.9634146341463,7492561.0,54.109,7.18,29996.916,230.224
BGR,2009,46816058020.3321,73.4121951219512,7444443.0,45.837,6.121,26471.965,202.106
BGR,2010,47544216166.3084,73.5121951219512,7395599.0,47.9,6.44,27853.473,211.471
BGR,2011,48537973523.4502,74.1634146341463,7348328.0,53.205,7.209,29776.332,224.607
BGR,2012,48901433349.8318,74.3146341463415,7305888.0,48.361,6.609,28501.373,213.428
BGR,2013,48636020141.1525,74.8609756097561,7160005.0,42.726,5.881,26659.102,198.108
BGR,2014,49097794392.256,74.4658536585366,7073572.0,45.251,6.265,28695.912,211.55
BGR,2015,50765918159.1476,74.6146341463415,6984225.0,48.204,6.716,30739.168,224.68
BGR,2016,52302413861.9149,74.8121951219512,6894139.0,45.419,6.372,29411.801,213.117
BGR,2017,53738599840.5621,74.8146341463415,6803468.0,47.521,6.716,30376.139,218.174
BGR,2018,54990790971.5665,74.9634146341464,6710798.0,43.577,6.203,30743.451,218.814
BGR,2019,57076766353.313,75.1121951219512,6616726.0,42.267,6.059,29996.502,211.551
BGR,2020,55288418257.0389,73.3560975609756,6550696.0,36.644,5.285,27993.812,195.374
BGR,2021,59616490915.7479,71.2121951219512,6507301.0,42.425,6.169,32224.797,221.896
BGR,2022,62051147380.8758,74.1609756097561,6465097.0,46.966,6.881,33836.168,229.475
BGR,2023,63094544094.4155,75.7560975609756,6446596.0,36.094,5.311,29796.029,199.267
BHR,1990,9444382363.28063,72.587,514797.0,11.494,22.327,145128.422,75.094
BHR,1991,10504986339.9206,72.668,503052.0,11.329,21.3,156980.109,84.05
BHR,1992,11207769729.3404,72.785,516458.0,10.402,18.99,127168.414,70.512
BHR,1993,12650210449.4817,72.939,530225.0,16.748,29.758,146765.969,84.209
BHR,1994,12618584748.6334,73.134,544366.0,14.352,24.832,139849.062,82.967
BHR,1995,13114494169.3527,73.361,558879.0,14.744,24.854,135597.828,83.113
BHR,1996,13653500708.2059,73.61,573792.0,15.942,26.195,131670.078,83.316
BHR,1997,14075803380.4845,73.872,589115.0,17.221,27.597,150403.062,98.161
BHR,1998,14750034868.1901,74.138,604842.0,18.276,28.583,153224.422,103.041
BHR,1999,15384286108.5506,74.405,620989.0,18.254,27.885,152743.703,105.72
BHR,2000,16199663949.4689,74.673,637582.0,19.199,28.673,157253.031,111.877
BHR,2001,16603189276.6705,74.942,661316.0,19.679,28.115,158559.688,115.79
BHR,2002,17159155482.6073,75.209,710553.0,20.112,26.737,165096.562,123.547
BHR,2003,18239571633.5594,75.486,764517.0,20.976,25.856,165859.016,129.081
BHR,2004,19512869154.2447,75.787,823741.0,21.204,24.331,160432.516,133.713
BHR,2005,20833694755.6476,76.125,888822.0,24.487,26.256,166315.328,150.004
BHR,2006,22181009695.3903,76.51,960424.0,24.036,24.166,164833.391,160.051
BHR,2007,24020694053.4652,76.952,1039295.0,26.626,25.18,157924.5,164.328
BHR,2008,25520789027.3601,77.457,1103496.0,29.525,26.344,154979.234,172.081
BHR,2009,26168987898.7969,78.016,1178415.0,28.098,23.739,144448.344,170.371
